"Lon","Lat","Larvaceans","Omni.Cop","Carn.Cop","Krill","Chaetog","Salps","Jellys"
27.5,-47.5,-0.728738932480785,2.45684442038693,0.174741733490778,0.230548317008598,0.404014883925403,-5.28384657803461,-0.713124725767822
32.5,-47.5,-0.720442849279716,2.47764402550556,0.164777414726951,0.236587478003114,0.386176815205593,-5.09100840965101,-0.683425161778873
37.5,-47.5,-0.938968484038784,2.53983131160753,0.181987972642857,0.267039960114735,0.400909161702627,-5.54619159885475,-0.732034803382563
42.5,-47.5,-0.968320025811739,2.54711006255255,0.17209948091792,0.276099700637127,0.405239024043967,-5.55696430022927,-0.730921839008979
47.5,-47.5,-1.01141524308026,2.56318788527694,0.174043015252235,0.272529603493813,0.396071076707823,-5.6823368046225,-0.758323121109859
52.5,-47.5,-0.95916646820843,2.53392977885074,0.16192093387747,0.250697405509407,0.388569682676549,-5.62986544462045,-0.802174128728022
57.5,-47.5,-0.699469383388471,2.39152445401806,0.104714231823503,0.184216338554831,0.35515304573338,-5.04798726338701,-0.73559412598381
62.5,-47.5,-0.805141585663896,2.47254148757226,0.125570915424138,0.217498332480952,0.356756737396281,-5.12987341317928,-0.715982327557781
67.5,-47.5,-0.992530271134283,2.66872319003675,0.134129489411016,0.336629390657925,0.421187181371569,-5.44146689437095,-0.698387478236858
72.5,-47.5,-0.869880406251443,2.70739776283504,0.212725576813233,0.388389042308335,0.477283846110338,-5.36442231814434,-0.633326639033688
77.5,-47.5,-0.705952305155772,2.57065145300311,0.238816176299346,0.275844171335901,0.413306484881846,-5.01555897278707,-0.637651992576573
82.5,-47.5,-0.567267072005868,2.43896546244915,0.162021143935874,0.207023205501682,0.362067926712343,-4.63925430936382,-0.625441902985582
87.5,-47.5,-0.440893456624734,2.36695176390289,0.127536040836349,0.16140089184044,0.321460212823881,-4.22114675438348,-0.570549691701539
92.5,-47.5,-0.564960338523824,2.44360776392813,0.184485823316134,0.188325949425328,0.330152996024931,-4.45610823846483,-0.572791097672614
97.5,-47.5,-0.738145120343418,2.51873574421676,0.224086055269331,0.214409141646143,0.345033271752901,-4.82400995718712,-0.612699607108103
102.5,-47.5,-0.747843906763448,2.4909429787913,0.200518954027644,0.18443321028619,0.320933611289948,-4.78706462610533,-0.641183723109993
107.5,-47.5,-0.692391349252739,2.4528545213891,0.17588271231541,0.15893463497736,0.298857102128279,-4.62664412817906,-0.635977095000509
112.5,-47.5,-0.585296028949738,2.37339679269618,0.125564273402723,0.117607486129707,0.268353520733523,-4.34009466413934,-0.615823639566593
117.5,-47.5,-0.457369080356272,2.31118131526769,0.0896312624661934,0.0903188520731359,0.250342679508287,-4.02466515978646,-0.575616032051187
122.5,-47.5,-0.322962111206661,2.25322188810311,0.0564595069083271,0.0684564123752456,0.242850558981498,-3.7061996038074,-0.537098329576039
127.5,-47.5,-0.230180723070855,2.23559060237766,0.0451760233864328,0.0572908995846967,0.235330895580111,-3.45320919708302,-0.507067151065581
132.5,-47.5,-0.227482609889754,2.27227580671395,0.0772885942667912,0.073258216178884,0.247237686624679,-3.43167003248,-0.481027133789401
137.5,-47.5,-0.169605587791465,2.28831218619862,0.090845159648149,0.0901967781779235,0.267741434765249,-3.31010210929408,-0.447940073676698
142.5,-47.5,-0.00153712463737084,2.2427719526399,0.0740391317774734,0.0820486612883102,0.275158738702177,-2.98198662337382,-0.39295159374763
147.5,-47.5,0.00839396695826065,2.33256532779234,0.0958991230956541,0.154196866390706,0.316197894955996,-2.88996064512172,-0.316568589679472
152.5,-47.5,0.174361825041768,2.23286301290257,0.0761059784031016,0.105525498894935,0.310596831381249,-2.6931828181656,-0.331760836141479
157.5,-47.5,0.253774847211767,2.2100676643719,0.0720897150897198,0.0956312466045991,0.311085415566724,-2.58607024949835,-0.324112049191367
162.5,-47.5,0.255564641104329,2.31379105460749,0.132466102508315,0.156337635751488,0.344716284794493,-2.56661540298818,-0.279221517177315
167.5,-47.5,0.0093802231421303,2.47845360664153,0.0384421785059928,0.256671133277127,0.362806773028104,-2.77271015052326,-0.276175530771054
172.5,-47.5,-0.226258735045304,2.34656918912066,-0.103818705207049,0.205700807104253,0.310978191810557,-3.06918207058943,-0.337959269770565
177.5,-47.5,-0.167990382447588,2.35850797906247,-0.00198730159356241,0.186944146331126,0.318549491888363,-3.09675966727594,-0.34800581460148
-177.5,-52.5,0.0768100644213563,2.21354105046884,0.00167362421080453,0.139855618461966,0.356029490594392,-3.35122770565563,-0.516659487607214
-172.5,-52.5,0.0849637517063143,2.22479133436672,0.00799712516831773,0.148790193273669,0.362251648603285,-3.36259956285528,-0.515716380434301
-167.5,-52.5,-0.0892406990244193,2.23490257788762,-0.0039808402087917,0.138360105113243,0.340045304008168,-3.6604846847602,-0.583798343965474
-162.5,-52.5,-0.221720101878515,2.24164863032543,-0.0163004898698521,0.125569246075466,0.315330192485735,-3.84359829857539,-0.634874395869134
-157.5,-52.5,-0.24243443488688,2.26286138491771,-0.00634517544876573,0.130371953377305,0.313016892847317,-3.8714860013101,-0.64174226954585
-152.5,-52.5,-0.306497853554323,2.32027128920563,0.03208437291644,0.158790420357981,0.332154889038958,-4.02681809721708,-0.645727773212782
-147.5,-52.5,-0.376429973545498,2.35497694507796,0.0528678904349057,0.1773587317689,0.344667076989291,-4.18648763711938,-0.656513571655449
-142.5,-52.5,-0.381172851494656,2.37491854285339,0.0682875711954582,0.178924723934328,0.3331636806314,-4.12930273065403,-0.635917662197835
-137.5,-52.5,-0.434245509492103,2.41196571363819,0.081245761962469,0.204730304222982,0.349854886313142,-4.28861859596111,-0.650586534679165
-132.5,-52.5,-0.408918486899297,2.34497838055032,0.0483214317505812,0.168561666589943,0.329631681445605,-4.25148729068596,-0.668721343663628
-127.5,-52.5,-0.413097571070371,2.34402614211852,0.0584567445518631,0.150097596355394,0.298722536670374,-4.14404319269106,-0.650197740393159
-122.5,-52.5,-0.522574796379357,2.44868443062234,0.122887385107871,0.197313226647024,0.321123457994706,-4.36193557789302,-0.648264729238382
-117.5,-52.5,-0.594352523565203,2.47934953596294,0.128204218505907,0.204767867500148,0.32209611631389,-4.5162360267141,-0.687964338754163
-112.5,-52.5,-0.486082725318343,2.35251462108667,0.0425978301548173,0.127641744602779,0.26014773174232,-4.23728925494376,-0.71731611539901
-107.5,-52.5,-0.475629210530564,2.27075499591851,-0.0213457861094268,0.0885508305266617,0.229083703120322,-4.22166763106503,-0.751580112131486
-102.5,-52.5,-0.453697199894028,2.22546700211328,-0.0619619878957921,0.0652002786204998,0.205755738950556,-4.20466132548368,-0.783314925422674
-97.5,-52.5,-0.433209379453866,2.2060377290661,-0.0736802242868297,0.0544739029089915,0.196529614816445,-4.19714981733981,-0.795980119988296
-92.5,-52.5,-0.399656862017017,2.18482578634176,-0.0836631310341715,0.0393083910059727,0.182891224518757,-4.1610797214795,-0.808651825892085
-87.5,-52.5,-0.41486435054824,2.17365657044327,-0.0990474022303618,0.0259312142763723,0.166631557211386,-4.15395045484151,-0.827193131765978
-82.5,-52.5,-0.405580195776696,2.21077945710138,-0.0650648950050669,0.0646063413305455,0.220897718082211,-4.12680680616448,-0.765342923834067
-77.5,-52.5,-0.248454872455937,2.40394452164023,0.064726556802319,0.248372071507111,0.391472726906375,-4.04337781772318,-0.573557087304547
-72.5,-52.5,-0.257281507474991,2.59894959741826,0.116919874600843,0.416983543936893,0.502916632046788,-4.28326810154587,-0.520373671316797
-67.5,-52.5,-0.30081768512732,2.89696751560181,0.139524942645682,0.441617471116763,0.491448021419239,-3.82586234668188,-0.481995410102071
-62.5,-52.5,-0.401770726224299,2.78063562105012,0.100165724280115,0.425423303352903,0.489916328504627,-4.21077501706508,-0.540060555894581
-57.5,-52.5,-0.501986433955073,2.63913575299711,0.092838116570513,0.397305012106003,0.483002288139797,-4.51415194692949,-0.559777721738635
-52.5,-52.5,-0.649430634027974,2.56499418057189,0.117528862531654,0.357579645278159,0.472761175860016,-4.96778225904475,-0.657772169439509
-47.5,-52.5,-0.791669190192858,2.67633696733111,0.20041940744677,0.417763171575694,0.536443813903376,-5.57711576702644,-0.762989656798734
-42.5,-52.5,-0.917595637567802,2.85962643047583,0.243119222420161,0.537789394030735,0.621793247018556,-6.08727616862748,-0.831449353296349
-37.5,-52.5,-0.931044686380586,2.9503848559756,0.282551441259856,0.58990524523295,0.66762769796826,-6.36937484359785,-0.897155092424619
-32.5,-52.5,-1.01294498665657,2.95850259865993,0.351596985817413,0.603623468742572,0.703209266300803,-6.71032218949312,-0.92817338569978
-27.5,-52.5,-0.807943619148319,2.87363991305658,0.312149167286406,0.587451226244402,0.704520878065993,-6.45049883349388,-0.912651082295076
-22.5,-52.5,-0.812296503081478,2.77606791741015,0.265820623407027,0.521729487808163,0.647300503607301,-6.28936888930535,-0.896477918006876
-17.5,-52.5,-0.906866607383631,2.79390847492367,0.278845974600362,0.517698191736646,0.64085534204102,-6.43440029986917,-0.915710658520465
-12.5,-52.5,-1.1639219184505,2.92121742063627,0.370430804808687,0.551490016609457,0.660928712740845,-6.90109861740621,-0.948224818820502
-7.5,-52.5,-1.34565347208311,3.12456097009909,0.465333333264864,0.662691641714597,0.737747872832782,-7.34409831079531,-0.937002276783109
-2.5,-52.5,-1.3913303295773,3.23895759391341,0.539929123161409,0.775601775546151,0.819934729260284,-7.69972533090421,-0.850284574729704
2.5,-52.5,-1.34524192722897,3.23761482032792,0.588804240747205,0.781425345068259,0.834139041103046,-7.80194570789806,-0.833675401852946
7.5,-52.5,-1.35862972824272,3.23645368532977,0.636159752407279,0.796907538175849,0.859708354585929,-8.06009501984494,-0.812478059275486
12.5,-52.5,-1.47827897424578,3.27091697596389,0.673749005752876,0.810932158472833,0.877748851479207,-8.34770622496277,-0.824208214146747
17.5,-52.5,-1.41319733970981,3.16250804373336,0.582304078887976,0.718026874471516,0.798845270705267,-7.97621792451149,-0.879223637666031
22.5,-52.5,-1.47162496915407,3.13351179836822,0.554731503739327,0.679268806244317,0.765728139518385,-7.98866663648099,-0.921527647887432
27.5,-52.5,-1.165664860763,2.89679427336927,0.355700771788621,0.545979281692155,0.674209559006126,-7.07397471753815,-0.966526938331034
32.5,-52.5,-0.91215004652028,2.77287983397428,0.257651065436259,0.491443082861909,0.641887946447273,-6.50616789139918,-0.955423165099021
37.5,-52.5,-1.15860478539131,2.81840510073932,0.282540069100666,0.469129704221995,0.591783703004247,-6.70794842752739,-0.97663139336778
42.5,-52.5,-1.30606406277957,2.91376216381871,0.292241160317389,0.507378911761564,0.599667288001752,-6.94303881364381,-1.02182513999177
47.5,-52.5,-1.16545217252335,2.7849780300432,0.202965630952613,0.451304226249071,0.563689740016725,-6.68783385900179,-1.0379259695418
52.5,-52.5,-1.06848411379692,2.71297899614564,0.175022867292649,0.406808222720602,0.531952436913265,-6.44929209540577,-1.02240659456334
57.5,-52.5,-1.0198578377444,2.66728579337655,0.153788106699846,0.374602741258429,0.50860944918106,-6.33143728061211,-1.02931794990574
62.5,-52.5,-1.0689740286599,2.66889491219405,0.162166163898906,0.360632654976178,0.487467304266912,-6.33453342998183,-1.02191531264023
67.5,-52.5,-1.18233762194921,2.76408927004226,0.191972062256342,0.407885012165049,0.502993418903777,-6.45314128366054,-0.999575564047773
72.5,-52.5,-1.3079954481028,2.9467959450347,0.206783040783613,0.550198495479707,0.590097991010063,-6.68383653992775,-0.932848851239136
77.5,-52.5,-1.33819573281413,2.93156778451161,0.24822146877902,0.53192155489672,0.597280671585192,-6.88710592682687,-0.998371277828565
82.5,-52.5,-1.08664029339896,2.76173274631573,0.240332242603169,0.445219685003548,0.575503200217867,-6.5333740653173,-0.973669077630045
87.5,-52.5,-0.877228026381339,2.64254386581903,0.198152149122333,0.393708272549339,0.535865805619834,-6.0024212288361,-0.876651231288278
92.5,-52.5,-0.917840549516621,2.63982971727118,0.1999136702877,0.374054123619475,0.512185555716791,-5.96806136643032,-0.873665877180186
97.5,-52.5,-1.03429134577503,2.68572923082246,0.217817888772171,0.376961147629752,0.508839342710498,-6.16026588201702,-0.918501149017791
102.5,-52.5,-1.07750789321145,2.71125374149238,0.215652619819896,0.379973447055903,0.506733411236914,-6.25462639053522,-0.961149073817385
107.5,-52.5,-1.08511697231481,2.71152013481287,0.214109279969808,0.370013334350223,0.492838370308677,-6.22113435560875,-0.964661961809449
112.5,-52.5,-1.07604798905769,2.64681872902199,0.158831202868342,0.319743296797817,0.443012591830266,-6.10958541941072,-0.994405145005616
117.5,-52.5,-0.88054510429303,2.52726138933488,0.0862253888809773,0.264528334518935,0.394418226863551,-5.63214985413131,-0.947835767572031
122.5,-52.5,-0.773098364734601,2.44190312763665,0.0518657560748916,0.217592748547049,0.356600379224559,-5.30400076097831,-0.892662849220662
127.5,-52.5,-0.685648090437189,2.41044871878886,0.0381054850088883,0.192501319824524,0.328020566378695,-5.01550166365642,-0.854416558531724
132.5,-52.5,-0.72673197433287,2.46063528413243,0.0807810744315837,0.200660291963095,0.324639675418553,-4.98433071696355,-0.826619757018169
137.5,-52.5,-0.806429772327244,2.51401437944161,0.110534496178036,0.226431557330553,0.341296505849091,-5.10445498787345,-0.815607447509994
142.5,-52.5,-0.788214753777609,2.56883315134888,0.13319336145295,0.263966988166531,0.382640292262264,-5.1637739411719,-0.824934319814033
147.5,-52.5,-0.595609253451578,2.42899394964686,0.0617997080758167,0.205400430344221,0.351300660033045,-4.71556742266362,-0.76454423315008
152.5,-52.5,-0.463917075245025,2.32929801033299,0.0282999905512717,0.156737067842396,0.320812719035214,-4.37318416519973,-0.705476620153893
157.5,-52.5,-0.35498546680256,2.31593265941096,0.0171267024874553,0.161794299083222,0.33045319639005,-4.13840112212042,-0.656065392724712
162.5,-52.5,-0.280757773654089,2.35094930767337,0.0205631797884914,0.206215916271067,0.355729646197485,-3.88651406226167,-0.548743750213914
167.5,-52.5,-0.289290988256059,2.41541292993185,-0.0770224200797016,0.268311122245804,0.357749604491135,-3.57995415039397,-0.444371246106337
172.5,-52.5,-0.323780793228715,2.38065258540553,-0.0387862097958926,0.219917791672946,0.346924752963817,-3.84453397884042,-0.546139817603241
177.5,-52.5,-0.209833157317338,2.26863337167584,0.00528195688631393,0.154981074641014,0.344195709317769,-3.9093160011983,-0.608508857213616
-177.5,-57.5,-0.535264774461799,2.50246810048213,0.10024000643072,0.329948827834574,0.489832398554815,-5.22334181773907,-0.802889455102033
-172.5,-57.5,-0.587197803411785,2.53615255836535,0.100822444314066,0.349375171747008,0.499531432483224,-5.40696288552593,-0.849235435907086
-167.5,-57.5,-0.683864546961382,2.57202723885179,0.116558727168753,0.363474475788247,0.508515810304173,-5.61405798924925,-0.886391961011672
-162.5,-57.5,-0.869078476347069,2.69616686268647,0.190429796490549,0.43548232011478,0.564162927182742,-6.09966485787708,-0.927699659332718
-157.5,-57.5,-1.01836920532712,2.88288201161285,0.310930809692872,0.536851669135551,0.643361836695808,-6.54899531996274,-0.941395150137857
-152.5,-57.5,-1.20677927038676,3.05515250768561,0.405685749129675,0.62209662825325,0.707657162149719,-7.01735671950806,-0.974901961098624
-147.5,-57.5,-1.26989888516445,3.10595821342008,0.407726553153274,0.644924506805315,0.71977515622935,-7.17265656377367,-1.01329088641101
-142.5,-57.5,-1.13767938911143,2.97035122789936,0.347668198600992,0.581286372621014,0.679775965823371,-6.83622738520703,-0.971458755015755
-137.5,-57.5,-1.04987768251333,2.88253019249239,0.296415080736313,0.531355153610383,0.631610627824116,-6.56256858171909,-0.945759540488822
-132.5,-57.5,-0.982609278911669,2.77011341141119,0.232770948163831,0.460347276875869,0.577456232570549,-6.33047555428512,-0.950711515640271
-127.5,-57.5,-0.854615225242541,2.62266092774202,0.15031504671183,0.367387057031841,0.495820237708638,-5.87237247202252,-0.914601953000873
-122.5,-57.5,-0.756064842170267,2.57916794350292,0.132083282632204,0.347331203765678,0.478160701399975,-5.62581812816564,-0.869355585995853
-117.5,-57.5,-0.734721417589679,2.57702222469722,0.134882502305327,0.341227567645813,0.473515099614366,-5.57905730959302,-0.868730036753347
-112.5,-57.5,-0.694303401446502,2.5306481496745,0.106174902450526,0.314086966725009,0.447768309493003,-5.47697529618099,-0.873039220683029
-107.5,-57.5,-0.659474905862373,2.49997499751501,0.0894539191718943,0.300891915702752,0.436795313661599,-5.37752312625407,-0.85634519117179
-102.5,-57.5,-0.61783541060862,2.46192248481869,0.0698590803793535,0.276446829597133,0.417331973851944,-5.23489247263321,-0.840782904662294
-97.5,-57.5,-0.586960593582578,2.4498346015548,0.0652564637302048,0.267451601360513,0.410779667388801,-5.17119060112405,-0.838381710299809
-92.5,-57.5,-0.536953654351706,2.43659659388609,0.0609325599504511,0.263225540735198,0.410834044835927,-5.11684612499093,-0.837523769095639
-87.5,-57.5,-0.512722984900587,2.40948962324165,0.0437215308208643,0.241557862799571,0.388772531167212,-5.01459659725775,-0.835801201559596
-82.5,-57.5,-0.530168116752513,2.38452214186068,0.0236352140413554,0.216361953465158,0.360396375429091,-4.95502930399065,-0.843692705250693
-77.5,-57.5,-0.564164984563963,2.39994536032503,0.0321616875102784,0.229611543387892,0.372306068307302,-5.00013687284803,-0.833477495421742
-72.5,-57.5,-0.599285504785976,2.49108141740123,0.0896541567871794,0.298427930301758,0.427716361451655,-5.10621549955491,-0.78839062197655
-67.5,-57.5,-0.776756146228941,2.68151402897429,0.178790527067037,0.39123394063124,0.489950344468922,-5.58599291000555,-0.847383477972393
-62.5,-57.5,-0.919176786360515,2.73255438432726,0.214155189783095,0.434119608705313,0.545679156623824,-6.14927967804755,-0.925626268568022
-57.5,-57.5,-0.958245519730191,2.82670579729585,0.279135376769714,0.513491187529621,0.6315682778891,-6.43826538555782,-0.916360979074064
-52.5,-57.5,-1.02570329286084,2.95887957664822,0.340321731280099,0.619535472496215,0.716433411063838,-6.79558022740787,-0.931091735508964
-47.5,-57.5,-1.08343074813375,3.16122240335649,0.467009406752584,0.769102999937279,0.829977924228367,-7.28398832106394,-0.898511796631936
-42.5,-57.5,-1.15836694287924,3.35139327546981,0.622754178951988,0.918883300304063,0.94948649535116,-7.86596277666313,-0.821670731484943
-37.5,-57.5,-1.34341970694596,3.5492465676799,0.813510512550598,1.06319186614439,1.06160081311631,-8.67165228054209,-0.701996457360511
-32.5,-57.5,-1.81394312425678,3.73625808402649,1.03630993924796,1.15004906274049,1.13539921858968,-9.66739984491343,-0.640998328455264
-27.5,-57.5,-1.83029090879295,3.86885158759298,1.12798124174683,1.2729637227724,1.24012529384162,-10.1275027831863,-0.609303736482393
-22.5,-57.5,-1.66319496441009,3.64845220356964,1.05054140844396,1.14984778779147,1.16841962912369,-9.79635268461429,-0.611857549367675
-17.5,-57.5,-1.84444805012948,3.70392091788957,1.09530842069169,1.16017164930036,1.1657958042452,-10.0556255583821,-0.611299593752997
-12.5,-57.5,-2.00074362274989,3.73166819914392,1.1431440365487,1.17066184412914,1.17993996398376,-10.4515937012465,-0.615454233702185
-7.5,-57.5,-2.05631841336116,3.87157767935272,1.24685222828128,1.25929189016515,1.24411015333356,-10.7610222563173,-0.563013839544417
-2.5,-57.5,-2.29524124451244,3.99041199171245,1.38327996119791,1.33430803195908,1.30882096181053,-11.3423295443413,-0.508626338368634
2.5,-57.5,-2.62759223614868,4.01835856244233,1.46098313114978,1.31945480512459,1.30116966742317,-11.7446717550405,-0.480170210256682
7.5,-57.5,-2.83771443825199,4.03589947932511,1.50076010233294,1.30772743714776,1.28540643560163,-12.0180416960929,-0.46839719698699
12.5,-57.5,-2.87798319539448,4.03971229206436,1.5420321620367,1.31587390125347,1.30772975623201,-12.073556531803,-0.422114267173764
17.5,-57.5,-2.93328509422259,3.95214558612216,1.48567542178807,1.23981891247812,1.24316829317321,-11.9255434529195,-0.447968640568756
22.5,-57.5,-2.72240245087254,3.81506707519969,1.35874227111881,1.14230328073761,1.16896907907416,-11.4440534421239,-0.489849374969869
27.5,-57.5,-2.32237861238377,3.54369293442555,1.0716615711072,0.952969119525354,1.01722416239535,-10.2538313400169,-0.629122251715617
32.5,-57.5,-1.83221873615059,3.38646867157868,0.849495183996904,0.886033594053955,0.968331124318058,-9.27935970666751,-0.748167190677848
37.5,-57.5,-1.72513100974312,3.26389406356283,0.698866416145347,0.786437107260561,0.878596423842718,-8.77994210093881,-0.862231581845109
42.5,-57.5,-1.63197670817266,3.21028247784069,0.578856950618683,0.745756661091577,0.826502219382179,-8.52290694866083,-0.999860404918929
47.5,-57.5,-1.4905991452036,3.24171311859332,0.610776317951497,0.788831751570325,0.85100334075357,-8.62065865961218,-0.96424912619144
52.5,-57.5,-1.55763260221827,3.26500270537406,0.65409533465537,0.801421878931902,0.865195641031409,-8.74089552320937,-0.920829843089659
57.5,-57.5,-1.60296304717827,3.23502609073203,0.635357221995252,0.771247247150584,0.830092606889073,-8.7285232016143,-0.91940731705388
62.5,-57.5,-1.56568882113434,3.16373523243661,0.552993015122711,0.705974980292347,0.760523463355953,-8.39213070222075,-0.960731849224295
67.5,-57.5,-1.6088431701523,3.19779007457191,0.54798453357686,0.730787997657281,0.766728536062749,-8.39597397099583,-0.946124080956242
72.5,-57.5,-1.69804200185104,3.41175246323728,0.7167850826012,0.887633130892785,0.892654453125791,-8.91565040772709,-0.837305433200417
77.5,-57.5,-1.77809449009892,3.57557261997356,0.794333244640239,1.06250254477181,1.03328598705048,-9.2735218829151,-0.689648858324655
82.5,-57.5,-1.66624317428745,3.54580664746051,0.86711060234528,1.07233377070078,1.07137052710662,-9.39567347678443,-0.642229670690003
87.5,-57.5,-1.3654682301757,3.1970012966421,0.613548834558559,0.797719786211774,0.875484984878478,-8.32045749848673,-0.833553693407138
92.5,-57.5,-1.33326345394413,3.16139038242409,0.542838357988712,0.764418250527836,0.844034878029812,-8.16625462969238,-0.910771314591434
97.5,-57.5,-1.29110034256432,3.09149332054074,0.457364989712327,0.703558137900514,0.79583792590119,-7.85347369966906,-0.981375015665438
102.5,-57.5,-1.27396979837385,3.0052314549877,0.359223360992052,0.627399397072178,0.732115614312517,-7.53053361221346,-1.05819950684899
107.5,-57.5,-1.27310850401014,2.89970708095926,0.293662775786132,0.533986533557706,0.645824719374392,-7.21919141200596,-1.06567111104145
112.5,-57.5,-1.15438477730512,2.81467497109879,0.218287844452727,0.484299276830246,0.598096142264565,-6.88939779442295,-1.0800901199257
117.5,-57.5,-1.08894901623063,2.7425905054571,0.161514758513368,0.433309594296689,0.549376272586845,-6.63295486151887,-1.09493212563392
122.5,-57.5,-1.05164551262902,2.7167013555389,0.153005128926751,0.416385522863347,0.53160581454084,-6.5572121157448,-1.0802732598171
127.5,-57.5,-1.0085099877752,2.65630229076294,0.109690961142365,0.371870914789458,0.491072460132593,-6.33478629046902,-1.08762650986152
132.5,-57.5,-1.0014201906493,2.62834951562317,0.0952950082255723,0.345394186680919,0.462867648059041,-6.23062801230306,-1.08169846498858
137.5,-57.5,-1.04437639013725,2.67841987741683,0.124619121879288,0.374680429380756,0.486653008661847,-6.33153732996102,-1.07885449312987
142.5,-57.5,-1.12199998676546,2.79323484987088,0.193352693283788,0.434413567595715,0.538234462415609,-6.51465126077308,-1.06764931136163
147.5,-57.5,-1.19376726281991,2.9930645249823,0.323944736304959,0.577804552602364,0.666728941443074,-6.90350882083178,-1.0268820871988
152.5,-57.5,-1.07987739859967,2.92744542828137,0.313906310420416,0.547889019149382,0.648584017139017,-6.61767043627686,-0.965910877763242
157.5,-57.5,-0.995533114283516,2.81629870680072,0.235646269070525,0.486521118803882,0.595169621469194,-6.31291112628508,-0.943099567542967
162.5,-57.5,-0.791332664936048,2.66350567682986,0.165741410912507,0.417012518513482,0.55608077603621,-5.86939896934654,-0.887900060278587
167.5,-57.5,-0.461804766079852,2.4911606077293,0.0976013045553793,0.334227988255793,0.49235327128968,-5.01345540687008,-0.729362289171349
172.5,-57.5,-0.360510231492714,2.43868809533054,0.0855946513417797,0.299248046108461,0.475089896094983,-4.83744671193687,-0.726903421332669
177.5,-57.5,-0.49315540787807,2.47929416686363,0.0933294997681675,0.319418264092789,0.485160684033951,-5.12234323712173,-0.780465646052636
-177.5,-62.5,-1.02707626059845,3.45313487510932,0.773913879231389,1.05187874906205,1.07798248501538,-8.55732337898628,-0.681251295545119
-172.5,-62.5,-0.980543277604446,3.57188286585604,0.836861484322413,1.13281386045061,1.13927050770751,-8.73444406721377,-0.698819772279091
-167.5,-62.5,-1.10046876673345,3.67353383048065,0.907330285303005,1.20043359679721,1.18928290627573,-9.09109798464655,-0.688813080653924
-162.5,-62.5,-1.26574742309564,3.69613306991914,0.947805726116511,1.19266949121806,1.18361141045384,-9.3784560478091,-0.710876009438128
-157.5,-62.5,-1.07303643778527,3.74139126345821,0.952988929203587,1.24734498101855,1.22833003237217,-9.33540744727167,-0.709701520136208
-152.5,-62.5,-1.09236523994856,3.76464136777725,0.958683814873396,1.27123376013807,1.24456053021673,-9.48346015526897,-0.728039111376034
-147.5,-62.5,-0.871756269831538,3.68644660550122,0.898457951348029,1.25471187150294,1.23134768086852,-9.41702397708411,-0.737794794525269
-142.5,-62.5,-1.006512606414,3.64008194247805,0.925756168145169,1.22771374385253,1.22482020047718,-9.54716672385428,-0.674755677539154
-137.5,-62.5,-0.813905562362848,3.5567408584624,0.853215807730276,1.19785720324449,1.21156968154235,-9.19313114615338,-0.672058581756125
-132.5,-62.5,-0.702212897663303,3.39489444635841,0.696005323130128,1.07298255168902,1.11094551896504,-8.54068901100652,-0.747276942749591
-127.5,-62.5,-0.686164543191926,3.22901284024001,0.56467284278427,0.932405734722592,1.00471608478196,-7.92367563317997,-0.806326730915529
-122.5,-62.5,-0.705888920205036,3.06669673375623,0.433495612424258,0.791986540814025,0.890574818631801,-7.35417732661948,-0.870548822924437
-117.5,-62.5,-0.708488455032805,2.95871153437012,0.343452208612037,0.695341717198535,0.80606072366977,-6.99260206201846,-0.914394686386683
-112.5,-62.5,-0.52332525503315,2.88740169780329,0.277100748051425,0.656522121828897,0.769474230181732,-6.63853516263178,-0.923532174600787
-107.5,-62.5,-0.535621075011841,2.83805747349983,0.195791468639579,0.606111293111096,0.719284265621952,-6.46732490365274,-1.01682580676745
-102.5,-62.5,-0.642863844316841,2.80937883419278,0.170135987626773,0.564717649775285,0.677225778234546,-6.45337690935633,-1.05664399510641
-97.5,-62.5,-0.55407841121362,2.78089365215451,0.141315070343695,0.55171970081135,0.662240945275034,-6.32019894157684,-1.05937928068467
-92.5,-62.5,-0.611760695445576,2.83585729454117,0.189819282859629,0.589354722816439,0.686053634024258,-6.57798190224399,-1.04660597777353
-87.5,-62.5,-0.656007719958234,2.81315802980842,0.188464382998021,0.568100385311607,0.661633753722286,-6.58901590442003,-1.02966443354881
-82.5,-62.5,-0.616110344819572,2.82415075449082,0.181657233189764,0.585131733219725,0.679541689180171,-6.55305359032962,-1.0353339707847
-77.5,-62.5,-0.531332043941669,2.90522435557186,0.244267060787164,0.664340047600369,0.747164219614301,-6.71020768676471,-0.985284097183937
-72.5,-62.5,-0.651234888924693,3.0632377911557,0.34436686744613,0.765623798804015,0.823077486960797,-7.15740960661604,-0.979141770102787
-67.5,-62.5,-0.820220478295045,3.38646254190654,0.541554085744007,0.989176488177178,0.989785840525318,-7.96615645238929,-0.881010159915604
-62.5,-62.5,-1.10485614897365,3.38494395766782,0.579863664975325,0.957156046245542,0.982715289731941,-8.18608850347661,-0.903773938604603
-57.5,-62.5,-1.13278300038499,3.45722509556403,0.641033978170098,1.03222185837888,1.05041720606046,-8.32112270824284,-0.817497074422419
-52.5,-62.5,-1.55668917163836,3.83515929153521,0.911138102070519,1.28858621512961,1.23712680924345,-9.4893430787716,-0.750854645906164
-47.5,-62.5,-2.89069767192726,4.2254265829399,1.46753156964696,1.45347886528634,1.38271462698598,-11.8336945852847,-0.534010283356721
